2634598, 418232
1656917, 162560
2740439, -495448
3629906, 1284816
1891050, 2113314
2332636, 225140
6019076, 2301993
4001130, 9127079
-5032537, 9560385
-8545943, 1001107
-2470111, -3922506
1708069, -270581
-762638, 2246309
-1883470, 26677
325423, -192702
-30519, 1973423
-2022834, 1300310
-1135270, -259603
-133867, 997132
-1840465, 1658205
-2373547, -183986
-768592, -365701
-1324878, 1111842
-3107583, -104489
-1764304, -2291379
449770, -1198912
-408320, 679677
-1841137, -1221
-1389155, -847906
-1344884, -471913
-2005533, -1096754
-1245626, -2047671
-533992, -1423434
-1362708, -1319662
-1153404, -2639010
256957, -2468338
-209667, -1506439
-895287, -2802416
978782, -3652274
1509703, -1845191
-704225, -2811690
1773733, -7203439
9386412, -5247068
10256167, 4165631
1907815, 8010052
-2854830, 2418939
497907, -1181155
2400570, 1326165
12647, 2057485
-398, -213417
2087097, 327060
1196910, 2202214
-268302, 1124859
1099366, 221010
1626296, 1969620
-221783, 2337616
-238755, 746953
1198982, 1428160
-67851, 3110990
-2030501, 1785570
-949454, -36613
414172, 921411
-520592, 1845700
-992420, 1055687
-327952, 1219908
-1067924, 2023805
-2025651, 1138428
-1228789, 468365
-1147536, 1456348
-2534584, 1216139
-2247906, -183417
-1283795, 475866
-2725193, 1192263
-3484284, -712349
-1600494, -880786
-3081124, 1725169
-8205849, -1037889
-6450197, -9352080
3177812, -10708424
7291462, -2695172
2194669, 1816116
-803018, -1311372
1810135, -2659622
2237732, -88621
-76580, -231669
641283, -2239325
2438052, -1130458
1188802, 297397
337554, -1152534
2120336, -1572451
2358814, 307407
743950, 226700
1463169, -1188336
3032196, 60489
1747022, 1779014
308128, 687665
1407348, -214753
1916504, 1006085
784800, 1212025
1068564, 283372
1993343, 1096344
989184, 2080705
292182, 1125279
1396408, 989191
1172734, 2404696
-226330, 2040291
545341, 1025204
1317181, 2491637
-530581, 3136756
-333642, 1175108
2710333, 3066731
-138240, 8909268
-9034605, 7544125
-10963855, -2149618
-3354497, -6526654
895897, -1870146
-2134151, 584304
-3051209, -2259943
-211654, -2511732
-433439, -86518
-2458671, -964601
-1123488, -2831829
438343, -1411478
-1099506, -466217
-1530827, -2342521
508080, -2583796
499065, -796467
-1014946, -1390038
121030, -2955536
1747088, -1723954
612368, -458073
-73147, -1759652
1532572, -2116505
1753800, -515759
429242, -655479
1131299, -1863670
2409605, -843032
1390649, 265155
792126, -842239
