#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:16:21.104
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
5.74e-06,-0.3356581538721055,0.2797572871486288
5.76e-06,-0.4859978736196944,0.06099620495464178
5.78e-06,-0.3474826262118035,-0.1732702852222781
5.8e-06,-0.1434260178353009,-0.08664224496980555
5.82e-06,-0.2441029537561581,0.08964750231440895
5.84e-06,-0.4606597186060558,-0.07551880011248417
5.86e-06,-0.3545773096156223,-0.4078738494857834
5.88e-06,-0.0113297696975318,-0.4304578132870117
5.9e-06,0.1390099500500571,-0.1658546553173972
5.92e-06,0.03225185692592655,-0.005744464189286465
5.94e-06,-0.06200607972480894,-0.02630598347100173
5.96e-06,-0.09139833954062969,-0.03506990972222463
5.98e-06,-0.1613316473782722,-0.05394605857101242
6e-06,-0.1883590127261533,-0.1850678782527704
6.02e-06,-0.05795197492262677,-0.2801227706698803
6.04e-06,0.08123895661896112,-0.1928205822442368
6.06e-06,0.06738743187817203,-0.0650695034283338
6.08e-06,0.006913701912287973,-0.04787872501247349
6.1e-06,0.004548807444348373,-0.04147431736734906
6.12e-06,-0.04612750258292877,0.02661464812292117
6.14e-06,-0.1964672223305176,-0.006755686449042953
6.16e-06,-0.2457921640904007,-0.2076518420539987
6.18e-06,-0.1001822332786911,-0.3448409952942956
6.2e-06,0.03698164586180575,-0.2804598447564658
6.22e-06,0.007251543979136487,-0.2150674719588796
6.24e-06,-0.0255191365051694,-0.3256277723589223
6.26e-06,0.1234692149750254,-0.4661876664650743
6.28e-06,0.3869860271168665,-0.4280982946809132
6.3e-06,0.5883398989585811,-0.1924835081576514
6.32e-06,0.6072590547020978,0.1425681339083319
6.34e-06,0.3788778175125022,0.4273957370730762
6.36e-06,-0.01166761176438031,0.4321147742852731
6.38e-06,-0.24140021722137,0.09301824318026392
6.4e-06,-0.05930334319002083,-0.2555163623491392
6.42e-06,0.3288771916189221,-0.2197865091710765
6.44e-06,0.5045550663801496,0.1482983933802853
6.46e-06,0.3217825082151033,0.4826758872730975
6.48e-06,-0.02045150550244168,0.5443604451182433
6.5e-06,-0.2846440017779799,0.345149659946215
6.52e-06,-0.3069415781899818,0.04009761158634102
6.54e-06,-0.08193876166887128,-0.1227091722344536
6.56e-06,0.1575912637267253,0.02054731456438224
6.58e-06,0.1454289493201788,0.3026783250364425
6.6e-06,-0.0941010760754178,0.4277328111596616
6.62e-06,-0.33464462767156,0.3222286220584013
6.64e-06,-0.4430919311299331,0.09133287274733644
6.66e-06,-0.3599827826851986,-0.1591131735856872
6.68e-06,-0.08295228786941683,-0.2410221766259628
6.7e-06,0.1386721079832086,0.01549120326559979
6.72e-06,-0.03531655644377631,0.349194548985241
6.74e-06,-0.4359972477261143,0.2740270276766754
6.76e-06,-0.5272146057752131,-0.1409111729100704
6.78e-06,-0.2373461124191878,-0.3256277723589223
6.8e-06,-0.06200607972480894,-0.1341696911783605
6.82e-06,-0.1886968547930018,-0.0293396502502712
6.84e-06,-0.2599815308980383,-0.1857420264259414
6.86e-06,-0.1221419676238445,-0.2602353995613361
6.88e-06,-0.07619544653244655,-0.1355179875247025
6.9e-06,-0.2221432194110047,-0.1405740988234849
6.92e-06,-0.2542382157616136,-0.3933796637626071
6.94e-06,0.01603543771719786,-0.5895567821553658
6.96e-06,0.3805670278467447,-0.444951999010188
6.98e-06,0.5069199608480891,-0.04619335457954601
7e-06,0.2744846188563113,0.2817797316681418
7.02e-06,-0.1076147587493584,0.2423420635376387
7.04e-06,-0.2343055338175512,-0.1021476529527384
7.06e-06,0.019413858385683,-0.3023696603845231
7.08e-06,0.2599574099818251,-0.09169835626858799
7.1e-06,0.1319152666462383,0.175264320307125
7.12e-06,-0.1163986524874197,0.09133287274733644
7.14e-06,-0.0775468147998406,-0.133158468918604
7.16e-06,0.1075906378331452,-0.07855246689175364
7.18e-06,0.04036006653029089,0.1213324664534456
7.2e-06,-0.1876833285924562,0.03908638932658453
7.22e-06,-0.1447773861026949,-0.2464153620113307
7.24e-06,0.150834422389755,-0.266302733119875
7.26e-06,0.2542140948454004,0.03605272254731506
7.28e-06,0.01164349084816717,0.2079605067059181
7.3e-06,-0.2163999042745799,0.01751364778511277
7.32e-06,-0.1471422805706346,-0.2457412138381597
7.34e-06,0.06299548500914134,-0.2925945118735437
7.36e-06,0.1937403648795163,-0.2052923234479002
7.38e-06,0.2707683561209776,-0.1220350240612827
7.4e-06,0.3254987709504369,0.01919901821804025
7.42e-06,0.2356327811687322,0.1853765429046899
7.44e-06,0.06231980087544431,0.1482983933802853
7.46e-06,0.1197529522396917,-0.02495768712465975
7.48e-06,0.3788778175125022,0.09504068769977689
7.5e-06,0.3457692949613478,0.5372818892999479
7.52e-06,-0.134979966164088,0.7321107113463647
7.54e-06,-0.5508635504546091,0.398070291540138
7.56e-06,-0.5241740271735764,-0.02259816851856128
7.58e-06,-0.3255228918666501,-0.1564165808930033
7.6e-06,-0.2238324297452473,-0.1894498413783819
7.62e-06,-0.08633070853790197,-0.2578758809552376
7.64e-06,0.1062392695657512,-0.1692253961832521
7.66e-06,0.1109690585016304,0.03807516706682804
7.679999999999999e-06,-0.03058676750789711,0.06099620495464178
7.700000000000001e-06,-0.01268113796492585,-0.05866509578320937
7.720000000000001e-06,0.1332666349136323,-0.005070316016115473
7.74e-06,0.1406991603842996,0.1863877651644464
7.76e-06,0.03022480452483546,0.2925661024388777
7.78e-06,-0.08362797200311385,0.3680706978340288
7.8e-06,-0.3170768401954372,0.4378450337572265
7.82e-06,-0.6376889616346773,0.2406566931047112
7.839999999999999e-06,-0.6745137469211653,-0.2056293975344857
7.859999999999999e-06,-0.3518745730808342,-0.4260758501614002
7.880000000000001e-06,-0.1163986524874197,-0.266976881293046
7.900000000000001e-06,-0.1772102245201523,-0.134506765264946
7.92e-06,-0.2403866910208245,-0.2245055463832735
7.94e-06,-0.1680884887152424,-0.2845047337954918
7.96e-06,-0.158628910843484,-0.2548422141759681
7.98e-06,-0.2022105374669423,-0.356638588324788
8e-06,-0.06234392179165745,-0.5383215209943704
8.019999999999999e-06,0.2288759398317619,-0.5059624086821628
8.039999999999999e-06,0.3896887636516547,-0.2349548430674239
8.060000000000001e-06,0.3008363000704954,0.02661464812292117
