#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:59:32.218
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.786e-05,-0.0113297696975318,-0.0111376495746544
-4.784e-05,-0.01200545383122883,-0.0118117977478254
-4.782e-05,-0.01200545383122883,-0.01248594592099639
-4.78e-05,-0.01166761176438031,-0.0111376495746544
-4.778e-05,-0.01234329589807734,-0.01248594592099639
-4.776e-05,-0.0113297696975318,-0.01214887183441089
-4.774e-05,-0.01099192763068328,-0.0118117977478254
-4.772e-05,-0.01200545383122883,-0.01080057548806891
-4.77e-05,-0.01234329589807734,-0.01080057548806891
-4.768e-05,-0.01200545383122883,-0.0114747236612399
-4.766e-05,-0.01268113796492585,-0.0114747236612399
-4.764e-05,-0.0113297696975318,-0.0111376495746544
-4.762e-05,-0.01234329589807734,-0.0114747236612399
-4.76e-05,-0.01200545383122883,-0.0111376495746544
-4.758e-05,-0.01065408556383477,-0.0111376495746544
-4.756e-05,-0.01166761176438031,-0.0114747236612399
-4.754e-05,-0.01065408556383477,-0.01012642731489792
-4.752e-05,-0.01099192763068328,-0.01046350140148341
-4.75e-05,-0.01031624349698626,-0.0118117977478254
-4.748e-05,-0.01031624349698626,-0.0111376495746544
-4.746e-05,-0.009978401430137741,-0.01080057548806891
-4.744e-05,-0.01031624349698626,-0.0111376495746544
-4.742e-05,-0.01031624349698626,-0.0114747236612399
-4.74e-05,-0.009302717296440713,-0.01080057548806891
-4.738e-05,-0.01099192763068328,-0.0118117977478254
-4.736e-05,-0.01065408556383477,-0.0114747236612399
-4.734e-05,-0.009978401430137741,-0.0114747236612399
-4.732e-05,-0.009978401430137741,-0.01214887183441089
-4.73e-05,-0.009302717296440713,-0.0111376495746544
-4.728e-05,-0.01065408556383477,-0.0111376495746544
-4.726e-05,-0.009640559363289227,-0.01214887183441089
-4.724e-05,-0.009978401430137741,-0.0118117977478254
-4.722e-05,-0.008964875229592198,-0.0114747236612399
-4.72e-05,-0.009978401430137741,-0.01080057548806891
-4.718e-05,-0.01031624349698626,-0.01012642731489792
-4.716e-05,-0.0113297696975318,-0.0114747236612399
-4.714e-05,-0.01031624349698626,-0.0114747236612399
-4.712e-05,-0.01065408556383477,-0.0118117977478254
-4.71e-05,-0.01099192763068328,-0.0114747236612399
-4.708e-05,-0.009978401430137741,-0.0114747236612399
-4.706e-05,-0.01065408556383477,-0.0118117977478254
-4.704e-05,-0.01031624349698626,-0.0114747236612399
-4.702e-05,-0.0113297696975318,-0.01214887183441089
-4.7e-05,-0.01166761176438031,-0.01214887183441089
-4.698e-05,-0.01065408556383477,-0.0114747236612399
-4.696e-05,-0.0113297696975318,-0.0114747236612399
-4.694e-05,-0.01166761176438031,-0.01214887183441089
-4.692e-05,-0.01268113796492585,-0.0118117977478254
-4.69e-05,-0.01200545383122883,-0.01080057548806891
-4.688e-05,-0.01234329589807734,-0.0114747236612399
-4.686e-05,-0.01268113796492585,-0.0114747236612399
-4.684e-05,-0.01234329589807734,-0.0114747236612399
-4.682e-05,-0.01166761176438031,-0.0111376495746544
-4.68e-05,-0.01200545383122883,-0.0111376495746544
-4.678e-05,-0.01166761176438031,-0.01080057548806891
-4.676e-05,-0.01200545383122883,-0.01080057548806891
-4.674e-05,-0.01234329589807734,-0.0118117977478254
-4.672e-05,-0.01166761176438031,-0.0114747236612399
-4.67e-05,-0.01166761176438031,-0.0114747236612399
-4.668e-05,-0.01099192763068328,-0.0114747236612399
-4.666e-05,-0.01099192763068328,-0.01046350140148341
-4.664e-05,-0.0113297696975318,-0.0111376495746544
-4.662e-05,-0.01166761176438031,-0.01046350140148341
-4.66e-05,-0.0113297696975318,-0.01080057548806891
