#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-03 15:03:07.993

Frequency (Hz),Channel 1 (dBV),Phase (deg),Channel 2 (dBV),Phase (deg)
13433837.890625,-82.29006488560393,-68.29254115373156,-94.282380837945,45.33095899013765
13439941.40625,-81.46897204927227,72.87245446750264,-90.7975061768133,-93.56084868934747
13446044.921875,-81.21823167786438,-144.5841492899649,-88.116319925064,80.95273883509469
13452148.4375,-81.45968747420454,-4.268373276390238,-88.38575713304451,-102.5012037448475
13458251.953125,-82.79345450463326,134.6733773278833,-91.18048843386828,73.76631337803313
13464355.46875,-87.44251356079411,-79.07991525761733,-93.95286646479673,-127.9584043270887
13470458.984375,-92.31101939510046,42.61836221465283,-93.75401037567491,4.971183982292948
13476562.5,-87.25263130245008,151.8285560084318,-94.38774701205116,130.3382073745942
13482666.015625,-82.49324853501668,-77.82606211971628,-99.99245771737102,-131.5505495369476
13488769.53125,-81.07416608047443,62.73605375796232,-94.12754144543246,-59.28064404647232
13494873.046875,-80.61471901936814,-155.5158572392019,-89.7698999358195,89.50511471623163
13500976.5625,-80.14286730413927,-8.516275830112781,-88.27239150877175,-107.8538128675273
13507080.078125,-81.99261384565651,139.1878084889377,-88.04334658138956,61.38654183489216
13513183.59375,-86.69834261527919,-70.16198146921793,-87.87383791666528,-133.0254721952037
13519287.109375,-93.29326817138023,55.59190420839204,-88.09902007470967,21.44034201850377
13525390.625,-87.16019070083647,146.6003253938015,-92.57121880842539,170.6858045590231
13531494.140625,-82.40221649275577,-75.34696092465445,-125.0954028837546,135.9199793120385
13537597.65625,-81.72979761804784,67.81809982281933,-94.45586653445838,-74.82119226927172
13543701.171875,-82.00305463615862,-152.2309144689629,-90.69917043177188,88.65014227411282
13549804.6875,-81.96176314137576,-15.11297701013464,-89.56632521040771,-105.098065805626
13555908.203125,-82.87783737470689,122.2904022076369,-88.77655027037902,62.52668932323275
13562011.71875,-85.04264614315278,-88.36127697603087,-87.37874082256427,-125.1326823805815
13568115.234375,-87.62869096969271,64.83983856984908,-87.43086336781121,37.07966203844575
13574218.75,-89.18085262379282,174.8025638095053,-90.21890111863171,-158.4708189106362
13580322.265625,-85.96891487379631,-80.77883227803808,-92.89885767055006,53.31151151702494
13586425.78125,-83.07368843797079,47.39339420439342,-90.19146040483346,-110.3451372373257
13592529.296875,-81.2843415886089,-163.5113694793587,-89.43568686997432,59.5760141823269
13598632.8125,-81.73006674888532,-14.04316295407654,-90.03345723151034,-128.2548778545346
13604736.328125,-84.79434706630724,129.7543931893656,-92.12882728482549,51.74960523028872
13610839.84375,-92.22347887263922,-101.3714207734492,-92.06632076869924,-136.3760984487957
13616943.359375,-88.61397017500332,2.337078845251978,-91.5246611281372,16.35626314156922
13623046.875,-83.90788751649234,151.1898837448936,-99.22734484357584,171.6054013831245
13629150.390625,-83.2067314846992,-69.4486247581797,-96.33459728712795,133.9333986848145
13635253.90625,-83.88714295349851,65.46107329393867,-90.08465435847009,-71.70465209072313
13641357.421875,-84.3224453043142,-160.5896716690972,-89.29578558397219,88.86090316664736
13647460.9375,-84.28369149848621,-27.32766088254976,-90.91231871841845,-109.3372919515155
13653564.453125,-86.37112302235184,105.5765634748156,-91.70978132086816,53.82805504770825
13659667.96875,-89.20677217766934,-120.4607554835652,-91.48992928204615,-137.0100549047596
13665771.484375,-89.29853130788017,22.71024725685755,-94.23062168052127,20.25669251618078
13671875,-87.10662919013319,143.3322022244264,-114.536542677188,-148.706642649216
13677978.515625,-83.28674645101233,-93.06766421396662,-94.34817600071935,133.0397183793054
13684082.03125,-81.96045351262468,50.41407692477483,-90.67499640190894,-61.66283476892193
13690185.546875,-82.17994532603751,-161.2334119470922,-90.59266866798919,106.6820637836621
13696289.0625,-83.61015471282883,-20.04694055148403,-91.81528572994736,-88.6540095607276
13702392.578125,-86.4180433033946,104.147960739926,-93.90772923948687,89.57847083956686
13708496.09375,-88.08262936990874,-132.5480479159617,-94.9915133093441,-109.0122229079057
13714599.609375,-86.62153996408594,6.107797298446664,-95.79973547157353,11.81619671894396
13720703.125,-83.97799032461704,144.9294795721426,-98.80130658892324,100.3890309569093
13726806.640625,-82.69189640084717,-82.91329971370257,-94.94295411767338,-171.5178123777681
13732910.15625,-81.87247135253853,49.92046725743488,-92.43169520495803,-30.59502413463921
13739013.671875,-80.75161151240708,-166.2945036353527,-91.86085633643883,130.3038488975819
13745117.1875,-81.41019578529871,-18.56104089381269,-92.60610425638005,-62.64510218147094
13751220.703125,-84.77377487503936,123.7957918988999,-94.4076048299892,107.1326996399181
13757324.21875,-89.58527820182509,-96.42974539710367,-94.68562488250868,-98.98569032066058
13763427.734375,-88.83246833691659,16.9870019092172,-97.80454777982425,52.77126194220124
13769531.25,-84.29580908245708,147.5650499666816,-103.9108969865607,-41.64791196760009
13775634.765625,-83.06516533463345,-81.53136479527745,-92.78460312598045,135.2490768076792
13781738.28125,-82.76440545957226,55.17012057250931,-90.54675740650453,-67.78510097399331
13787841.796875,-82.506961486436,-165.1294860143669,-90.50979003629935,87.65872691864176
13793945.3125,-82.16076078688823,-22.36584267890008,-91.63641950416591,-111.9295715801806
13800048.828125,-84.73884042143666,126.6312078229021,-93.05695430169452,56.02105509445978
13806152.34375,-89.60786092918694,-75.18442708750047,-91.18606714195568,-139.6263606625142
13812255.859375,-94.9137790390279,54.33927391696131,-91.28252806137495,13.07897344771118
13818359.375,-90.70858129250209,135.2940214548443,-94.88380411099946,171.396226274281
13824462.890625,-86.31906195850317,-108.7029542764472,-95.29437873677267,43.6982770596792
13830566.40625,-83.28557561154813,29.19887848242077,-89.45558763752214,-116.817958842352
13836669.921875,-82.36688667905837,-179.1568686737198,-87.80636209844053,58.13528678305635
13842773.4375,-83.57208750650165,-33.09436755476909,-88.26918829220998,-131.3188875435373
13848876.953125,-87.42587904656313,102.3929137384474,-89.86187539466472,47.201563574477
13854980.46875,-90.67042606648184,-127.0793653685065,-90.97036492676287,-155.6553484996873
13861083.984375,-89.53397730976592,13.51657218429493,-90.64402576375144,-26.46569790613777
13867187.5,-87.53572227822765,133.858359122231,-92.44570165255783,104.1280239204361
13873291.015625,-83.80794647279204,-106.7727365424727,-97.29174277310543,-122.2597064287098
13879394.53125,-81.34022637111313,39.13205529090695,-110.3954883877601,-43.23238213189466
13885498.046875,-81.11454355763311,-164.0632766007508,-95.74597914354479,64.39730286312863
13891601.5625,-83.66246271956419,-11.377508233867,-92.09405245067508,-127.0563073454716
13897705.078125,-90.15668169748287,133.3699573541332,-90.95723929603398,50.17289033259123
13903808.59375,-95.99019451458872,-108.5538527154091,-90.0103392824816,-135.2342036472406
13909912.109375,-91.28779335273323,9.113624798341503,-93.63619092290011,18.56300088510045
13916015.625,-87.13113737641945,129.239431965431,-104.8979503290659,96.55245626431063
13922119.140625,-84.40967529354764,-103.2597825502931,-97.99684084673997,174.5623164383882
13928222.65625,-83.39512437780756,38.4977392499987,-97.78848997009548,-51.39742885895225
13934326.171875,-83.4935085087922,-177.0414816878416,-97.440774622709,64.00361344939333
13940429.6875,-84.47455359617157,-41.15828760713312,-94.31578887237394,-147.71247211773
13946533.203125,-86.67965134003568,92.14976214356521,-93.40356138977904,34.95140835058698
13952636.71875,-88.45870799166575,-128.9135552955611,-92.9755846768977,-150.0916645527453
13958740.234375,-87.41249552584948,4.113160845721517,-101.7232004670815,-24.74668352645699
13964843.75,-84.99170348123825,129.3605499908041,-93.47681389417657,26.6591289316128
13970947.265625,-84.16882576376537,-96.10648193408321,-92.52251724872296,167.5736626069701
13977050.78125,-85.25308882713462,42.59709091265029,-93.50843513234153,-82.0864873224606
13983154.296875,-84.632073111084,170.8240621035704,-89.24504976263327,48.80189662552016
13989257.8125,-83.07467311055456,-54.37075248074905,-86.33424277477262,-146.3653172402775
13995361.328125,-84.60126449004204,89.69779971976614,-85.42208457897743,36.62248969041364
14001464.84375,-88.09345745959577,-122.4417487972944,-86.30004296100195,-145.0038003130938
14007568.359375,-88.42912503605062,1.166655869773178,-91.86923526451464,27.35919431657237
14013671.875,-84.12634885980151,125.94180844206,-97.92769679590702,-73.95572561952454
14019775.390625,-82.66277084976961,-92.95834594916965,-90.39148250475461,110.5036683546681
14025878.90625,-83.35747505020734,50.08050671771718,-88.49903549900445,-91.06818263734159
14031982.421875,-84.66356980385554,-170.650119151142,-88.00251179907931,69.68566910243096
14038085.9375,-86.64010149798058,-42.2217198942019,-88.78159344835797,-122.3723759162663
14044189.453125,-90.01714069611577,85.55674485172003,-90.64252997987468,46.32505292621643
14050292.96875,-91.84827082646449,-156.4381748906143,-92.3821485508232,-161.5151326099386
14056396.484375,-87.59867010453311,-20.33464736655292,-96.64988518252946,-31.09864284932405
14062500,-84.65523360717874,114.8723050353163,-100.6056672349585,36.66306146442854
14068603.515625,-83.20364063377623,-107.2503774925894,-96.50234685925088,134.2225167780998
14074707.03125,-83.60337176627006,37.71386454297334,-93.08923973696999,-96.15518648827759
14080810.546875,-84.5870596614736,175.9999970889864,-90.75139692114425,52.97815496211994
14086914.0625,-86.08910779174644,-53.95507905406145,-90.11071129317317,-150.2557431560406
14093017.578125,-88.28395620813643,73.74221821451738,-89.4263439033092,20.06546263331349
14099121.09375,-89.183069331984,-143.8733475981691,-88.96890690485435,-168.6243221993927
14105224.609375,-87.93181576877822,-7.910005862863201,-94.37391417347392,-22.10464256690791
14111328.125,-85.87401842451266,117.8117988491749,-99.04085533323064,43.71254240647787
14117431.640625,-84.56575218326968,-114.9455243603019,-98.83460184888838,147.5073406711884
14123535.15625,-83.31514344209667,26.17342227160654,-97.06426617532152,-91.0892337857896
14129638.671875,-82.84893271710745,170.3703394586062,-93.79811176262579,55.72338668531431
14135742.1875,-83.566300300856,-45.65325868787442,-91.42418316581535,-136.8293180472355
14141845.703125,-87.27612452065996,108.3497056182241,-91.65532330355092,47.53904062395218
14147949.21875,-93.77307831573161,-106.679562749936,-94.02566665840327,-144.7491922105748
14154052.734375,-92.1112912600146,-27.0322808047281,-103.1533119220842,-44.94161544507866
14160156.25,-85.51335256558156,91.50351467041109,-96.26040347906967,26.67384507763999
14166259.765625,-82.21472591706004,-124.4733624490187,-96.66014391736695,159.4916166847673
14172363.28125,-81.72451188450624,30.0060027914347,-96.46518965397603,-89.77959988176805
14178466.796875,-82.57312407080987,178.7909313670652,-93.4393971617786,58.36451616590946
14184570.3125,-85.49190918012729,-41.14424887025834,-92.39027081637613,-124.7937713576283
14190673.828125,-90.96323829899858,91.51172754561021,-90.54918641782847,58.00511803795654
14196777.34375,-93.6312302101844,-147.1025922812562,-90.29465305587865,-134.895918148535
14202880.859375,-89.16666017010738,-27.74467148393015,-94.72136982641551,43.53349737225919
14208984.375,-84.57272210824794,100.7960328485819,-96.50535275113691,-82.69905647021749
14215087.890625,-82.38905293102451,-118.4332288477163,-94.37647350236888,90.84851719270247
14221191.40625,-82.19368918386756,28.52289986670283,-94.10299622451321,-119.3035510860921
14227294.921875,-82.47803948171304,169.2615788009298,-94.30539065745714,35.29868086802986
14233398.4375,-83.23497581895859,-47.9480277648855,-94.11242365959635,-157.1888458637877
14239501.953125,-86.53415513520446,108.6116516355327,-92.62130259983843,30.48458989470337
14245605.46875,-92.25498094608561,-92.70684260061198,-92.94586647583201,-157.5036175775114
14251708.984375,-96.54424505784667,-37.70705343171525,-103.3506816482637,18.15529059735918
14257812.5,-85.58486050555189,75.68737504693483,-93.88389657656842,-41.40141162678364
14263916.015625,-81.9175346612095,-137.0065148033306,-89.03307140362811,125.0340505763696
14270019.53125,-81.17605229437125,15.73176307828347,-88.8709469207344,-72.82325018790779
14276123.046875,-81.75741107965658,166.9589237699344,-90.87518341305754,95.00561497638236
14282226.5625,-85.03068984873813,-44.3165725217319,-98.09758581123945,-87.39938497184603
14288330.078125,-92.10433279700817,101.0332102953136,-103.0044010175411,-28.28700936758102
14294433.59375,-98.73572388193037,-135.8164239862765,-92.38909865395436,118.6239007490073
14300537.109375,-91.88084144713734,-57.88639044188696,-90.14926439370576,-88.74104007908444
14306640.625,-84.77332541633616,76.21589490458925,-96.90750267896772,73.32963057256963
14312744.140625,-82.2720545470346,-139.6372759665275,-96.6895476084887,54.77016357187001
14318847.65625,-81.31864020488992,10.8919399694803,-90.02583550216058,-134.3991210749091
14324951.171875,-81.51645512142316,161.1618097845583,-88.49265606570127,35.52356347706987
14331054.6875,-83.78666542726722,-48.67691120492211,-88.72164700601978,-150.5225437008545
14337158.203125,-89.1992230002212,108.4084120459296,-88.90202097759075,23.19638837249101
14343261.71875,-96.65074542468538,-123.6815644442537,-89.45352758243516,-172.0563362233403
14349365.234375,-90.63625530282657,-50.09473954746203,-93.90068445444942,-2.871568776416476
14355468.75,-85.03718024234584,81.71408045288831,-97.50226107499299,-123.7686439851589
14361572.265625,-83.03221744904562,-137.0527986983914,-91.57854598965881,74.07963177341193
14367675.78125,-82.06482328836162,9.194545586268346,-90.08828064815786,-109.799343887611
14373779.296875,-82.19839454331564,152.5276739768128,-89.96091797733342,61.4213267497483
14379882.8125,-84.12785788246025,-65.96089431215186,-90.00172832918075,-121.4513665646441
14385986.328125,-87.68844553647878,81.24688818740293,-89.93882936807047,49.51401969046135
14392089.84375,-89.98086606750317,-138.4842121937018,-90.1603502374758,-156.3998100312433
14398193.359375,-89.58553398663666,-32.06127498447395,-92.93600612878819,13.64263998708724
14404296.875,-85.53314276125285,77.11638247612875,-93.53333775869154,-139.5387697738893
14410400.390625,-82.87412584322381,-143.2469997518412,-89.65021720573554,41.70125295315565
14416503.90625,-82.36809770946878,5.616453267825064,-88.44681803289056,-143.4407995056665
14422607.421875,-82.8318865973681,149.3614195308586,-89.33277059830624,36.18378109922492
14428710.9375,-85.65433133775558,-71.64409429528003,-90.86954224823437,-148.418905392085
14434814.453125,-90.06130228032988,61.73378386765864,-90.82417040554938,14.33356437341232
14440917.96875,-90.68561908904783,-167.4830909529198,-90.70824182742271,170.793037366819
14447021.484375,-87.48199874114242,-42.16236592072167,-94.53679213881739,-31.91513131210631
14453125,-84.57725612402044,86.86546669070758,-104.644016726449,-150.2811074877696
14459228.515625,-83.77835273950478,-131.9218770209815,-93.92452099904686,76.75321989186737
14465332.03125,-84.23009751447896,10.32477703221224,-91.6210987908824,-100.6937789453128
14471435.546875,-84.55886776769515,145.2508606855388,-93.06529668505738,77.86590660551428
14477539.0625,-85.71560831979305,-79.71047976564199,-95.67618829575986,-105.3806452635373
14483642.578125,-88.79270388985984,66.6396421472338,-97.78650698047593,50.97033792017219
14489746.09375,-91.32434041815,-158.7046563566459,-100.1168346836327,-173.4132791473506
14495849.609375,-88.02229439544982,-43.98566693423761,-103.7712722225298,104.5704745750084
14501953.125,-84.88973659000163,81.51719469499831,-91.24320343846085,-70.08389995349974
14508056.640625,-82.99310534477681,-140.2034535324843,-88.38976564643005,96.22232226490253
14514160.15625,-82.80568908073113,4.553648412275917,-88.16853233577763,-94.96807657724186
14520263.671875,-83.68784426301383,143.054442230496,-90.31986009733754,71.93565922858225
14526367.1875,-86.56132352164876,-76.33870456010351,-92.50907832258636,-133.0449751159496
14532470.703125,-91.80694870220952,63.01688582502089,-89.72230276236475,23.45624906396197
14538574.21875,-90.08993698934474,-177.7629041840107,-88.35258384804416,-172.1651083647243
14544677.734375,-85.83785687585851,-43.46434787116683,-92.16582166458636,14.638419615389
14550781.25,-85.21913337919655,88.01268302144416,-92.1565113511389,-111.4853194287355
14556884.765625,-85.77595947150961,-138.5310541196477,-89.19542062704954,79.57534742098116
14562988.28125,-86.25359187841552,-3.406015451304267,-89.08670293513454,-97.8925991015153
14569091.796875,-85.44531978966319,132.173097126703,-91.47451843378386,78.82204291611085
14575195.3125,-88.12427263228484,-84.48279752667571,-94.01651581644413,-119.9591458926535
14581298.828125,-94.61477013845011,33.68751391083421,-93.76148506999071,27.69668301432681
14587402.34375,-90.83157500763461,145.1568521440494,-93.6111988157721,155.3952607219785
14593505.859375,-84.70575936785139,-72.17578800408953,-93.73714225838937,-73.50752561644349
14599609.375,-82.27887132964571,76.49379350720841,-96.03771377396458,86.23140306965696
14605712.890625,-82.42294006238862,-134.6908807624625,-96.00106883867758,-66.60247757781653
14611816.40625,-83.53157351902985,12.89639405414654,-92.65367027153248,124.2674845959769
14617919.921875,-85.9574161075231,147.5899928062109,-91.44071621686315,-60.86811447706825
14624023.4375,-88.12489109087642,-82.96028856892897,-91.85972456025178,121.6496390756955
14630126.953125,-90.07973890328168,72.20003499191169,-91.4183288348312,-50.48834576061993
14636230.46875,-92.24980057128603,-135.4181915461492,-91.87259066317992,116.5378529918725
14642333.984375,-94.17825906501663,-65.83398223438101,-97.75703933143083,-100.0674218141206
14648437.5,-84.69125428166849,46.93429304137292,-103.4127657458918,-41.11153734050438
14654541.015625,-81.44772233480752,-158.7359953248123,-95.27983679337012,80.8671408646906
14660644.53125,-81.38568485951075,-1.311201827553313,-91.72437039154121,-113.590860959212
14666748.046875,-83.24068228575101,147.1701455766503,-92.8204136128536,53.48130740157506
14672851.5625,-86.72857668220655,-73.1667016855403,-93.86807237712965,-128.9983231927483
14678955.078125,-89.08466490324196,69.83021446408034,-92.24414590606499,59.62424898055116
14685058.59375,-90.72472356254781,-147.2542894925093,-94.13159597190281,-106.3372417030874
14691162.109375,-92.61828829291731,-61.9420777460214,-92.43531716273918,103.8092199694871
14697265.625,-85.77484728296957,45.9720635015252,-88.0877134991283,-80.01153755023373
14703369.140625,-82.5219727207963,-165.4138448121977,-86.84720116328648,90.50339016251407
14709472.65625,-81.64759416122111,-8.122234319832106,-88.0147573160488,-99.5823435158207
14715576.171875,-83.38835060283019,146.1961642881546,-90.60769469074077,74.31576326709678
14721679.6875,-88.80160209353052,-64.23928225721806,-92.75148290808363,-104.7659003636425
14727783.203125,-94.78148452392402,69.84648159607588,-94.19307440823759,62.36408937802923
14733886.71875,-92.59323826197931,-179.7452348319364,-98.61070717184306,-128.0831680986786
14739990.234375,-89.38260022421746,-66.94056980790707,-97.48777018923201,108.1574372780112
14746093.75,-85.6526215211784,49.42636039041245,-91.41849295422844,-77.37023188776919
14752197.265625,-82.57885813590946,-164.7778707336549,-89.73887800693582,80.19985687905431
14758300.78125,-81.75209029077385,-7.412450282886304,-90.65938249292871,-123.1380073116653
14764404.296875,-83.95530316427376,145.59906855155,-93.31620129498444,36.27553404548036
14770507.8125,-91.56091885678657,-71.18494339247745,-95.6998719555238,-154.5576673708505
14776611.328125,-95.37066064948931,15.21568767003678,-95.07893766605866,-13.71112778546228
14782714.84375,-89.14801712742785,159.8295234306332,-93.14274474523666,122.6622159793389
14788818.359375,-86.70572020159634,-67.82143603288156,-97.11307061312324,-83.71934819165817
14794921.875,-84.96015708334701,61.460342657837,-106.455460703427,-175.8681606298617
14801025.390625,-84.63064289596284,-153.6563721549165,-96.22166120017063,27.49274975734473
14807128.90625,-85.18383220950616,-4.169551989914754,-92.51541174724365,-161.6723982526065
14813232.421875,-88.89379487904144,141.2560972178952,-91.59837693893303,7.168334966325281
14819335.9375,-100.434206144576,-142.2023091119051,-92.77123253751643,175.4913556884808
14825439.453125,-91.74225594304585,-41.84675530111383,-91.56364334633821,-23.29060309999943
14831542.96875,-87.83079667008217,116.6137207351227,-94.0507817952147,126.6943577762463
14837646.484375,-84.08957894751082,-96.29624691908253,-95.78567072118153,-166.1644558111777
14843750,-82.41505982891915,47.56453481821469,-91.19327015389521,-24.03221708231919
14849853.515625,-81.56022933287316,-168.143921544419,-92.33327388849222,140.1120388294439
14855957.03125,-81.50954980351392,-16.32833322055346,-97.48510511776368,-49.86307127760808
14862060.546875,-84.15671771952054,129.2103400491066,-116.2445647757904,77.51699537210806
14868164.0625,-87.71309477290399,-91.24573928176537,-105.6004659041328,-172.8731617464441
14874267.578125,-90.73121676701768,57.41070075327521,-102.8408556485375,7.765714525565016
14880371.09375,-91.72766455546255,179.7129443672857,-104.698896514951,-25.17514937188378
14886474.609375,-89.55299060084673,-74.91139720541524,-91.42190494694154,139.9448938696645
14892578.125,-87.01764064667258,46.56174021845752,-88.84729103478008,-63.16724590162239
14898681.640625,-85.2029023691788,-174.1924067463159,-89.7046512629926,86.66887082894524
14904785.15625,-83.91497350090603,-26.29606176203624,-90.19030515738393,-130.1492031802001
14910888.671875,-84.6772609841374,121.111144230557,-90.04065041743749,27.49792641137761
14916992.1875,-88.972356575986,-88.98443228832447,-89.04025445434506,-158.6737462576708
14923095.703125,-95.22807929043756,40.77712761700876,-88.30700882137003,18.10080138831147
14929199.21875,-90.9498440109559,152.7275475208098,-92.40619130995653,-161.6414540296086
14935302.734375,-87.90622062539498,-76.63209150098774,-97.77957775175526,62.49780746983915
14941406.25,-86.84961948435503,48.08362798398878,-94.45994153568012,-114.2566345610324
14947509.765625,-84.71682737603764,-176.3916276032387,-94.04544822229741,40.58159422377329
14953613.28125,-83.497589610959,-22.75459899217954,-93.96878925994729,-168.921168479277
14959716.796875,-86.09695882113678,133.3027004447657,-92.34257367451406,6.647284914350851
14965820.3125,-93.30720394580432,-63.4205574135045,-90.74089148420333,-153.7798644268244
14971923.828125,-106.0514395766405,170.8573055500409,-91.15425025387653,31.39266308088505
14978027.34375,-92.87433019095296,89.10177970293863,-97.75153778157603,-133.122489916876
14984130.859375,-85.82296897226003,-115.0673749097473,-95.84958688872166,116.4185748150352
14990234.375,-83.11864034013637,33.67222999722109,-93.62983369417407,-69.25852416680668
14996337.890625,-82.89762856831911,-171.5981492020985,-94.12828544665521,86.25569755271462
15002441.40625,-84.57972374000592,-23.94288463734972,-94.62708162613751,-121.3723818788122
15008544.921875,-86.9210113641289,107.9559748752482,-94.49373368097078,48.89774945117905
15014648.4375,-89.82460665063314,-115.6458353881463,-92.26570201927439,-121.1017116186589
15020751.953125,-91.69217190347398,19.51101154934645,-92.6119928923317,52.50016809243588
15026855.46875,-89.96919198247613,141.0908662443497,-99.05786173260785,-108.9837687039222
15032958.984375,-85.90067356495233,-96.96899892603008,-95.19657814342818,112.4611314883563
15039062.5,-83.88166550856093,45.6635756263538,-92.00967733420869,-100.7848798857058
15045166.015625,-84.15274034345046,-168.9953845005972,-90.5739477967736,54.48110119037432
15051269.53125,-84.89935152630966,-35.1655836709296,-91.21912794643686,-136.0472247435689
15057373.046875,-85.03460914730857,98.08647151713996,-91.32557199291413,41.22854621689723
15063476.5625,-87.03628691090714,-114.4753518583398,-91.30487423823192,-135.6812654863621
15069580.078125,-89.58052866513381,25.47437246564841,-93.93861823132843,38.93977147550054
15075683.59375,-88.26315945046063,143.9782788735397,-99.07264756166286,-109.9992572534134
15081787.109375,-85.65383738305627,-93.29658090598905,-92.30475361837566,105.7203685774469
15087890.625,-84.07797891547803,41.71493059297119,-89.44831496377302,-86.22009884515975
15093994.140625,-83.55196638911109,-178.0238438934146,-88.77423354203145,81.77221608538072
15100097.65625,-82.98287086355501,-36.57173219851575,-88.72900863574719,-97.82848139250287
15106201.171875,-84.76761860593471,108.9653768469513,-90.09903656843244,87.00652154502646
15112304.6875,-89.91501645786062,-108.0795041062477,-92.10719575662907,-95.36367744668911
15118408.203125,-92.89595258608023,12.16066016322053,-95.23328364364406,84.95041193878551
15124511.71875,-88.28668884609796,132.9002610975143,-98.47806099633087,-55.61494708753039
15130615.234375,-85.5817808924597,-94.39669546724397,-98.88280680304449,126.0154486296347
15136718.75,-84.93660598490821,38.73822520876617,-98.88227410781508,-110.6614825773813
15142822.265625,-84.40591763595974,178.9480631337856,-98.74703205285027,22.71650679397182
15148925.78125,-84.49372927043203,-37.44552497197471,-97.81110700386677,145.3840744810647
15155029.296875,-87.12530971773533,107.4239090957797,-97.24112618908352,-59.62006685160407
15161132.8125,-94.62088135557183,-116.4841846834798,-99.55711766830994,132.6474200547061
15167236.328125,-94.36264413584439,-21.04355843455689,-100.275703796426,-37.66170722108318
15173339.84375,-87.84996764807809,115.0757533936369,-114.1320356629382,-20.03442363092197
15179443.359375,-84.58177546627275,-105.7781875969758,-94.22622118394162,109.7730802081402
15185546.875,-83.82647479285355,36.93140427511675,-90.4277702226844,-91.19852006302645
15191650.390625,-84.55161851906604,-175.7987396747024,-90.16237305712863,77.85882323273569
15197753.90625,-86.49028349436848,-36.69349031715852,-90.87477590804399,-115.9101132557185
15203857.421875,-89.31307495747569,90.29964862591419,-90.43615070162272,53.42863683915946
15209960.9375,-91.26089538179365,-152.8246214198016,-90.15124669944521,-124.8578705548972
15216064.453125,-88.04726693739029,-14.19728248548525,-93.41485333597791,54.85273106203513
15222167.96875,-85.09522627326413,133.435457418178,-98.62437390692422,-92.30906290980296
15228271.484375,-85.05350004334942,-83.40374157057659,-94.42699397004047,108.8567679814788
15234375,-87.81320832939005,46.86112554291986,-95.34009435051773,-90.96623289071496
15240478.515625,-86.06402654585821,162.1834254842675,-97.10931235716441,38.13949959456016
15246582.03125,-82.63645384565163,-52.13996143252913,-95.28099467034826,-178.1510103481973
15252685.546875,-83.43994448904556,108.9381257106514,-96.22330410298346,-23.11626941558598
15258789.0625,-88.30893950025657,-71.64530836128031,-99.48765095687912,136.8651931220676
15264892.578125,-97.9915670734804,130.9426917388805,-100.9013756929799,-100.1133933165174
15270996.09375,-91.87631430040884,75.53750009344876,-95.08979953256929,9.798336360220771
15277099.609375,-85.67931829113292,-126.1474018581269,-90.12968192972009,150.0707209096467
15283203.125,-84.86573756787132,22.27607634420094,-88.12791068570567,-46.29844328001296
15289306.640625,-85.68094228379088,163.1698571277907,-89.16129434018772,126.2045752893314
15295410.15625,-85.12979074085551,-63.59087786459943,-93.05994015092351,-60.50906068885837
15301513.671875,-85.4974953936881,77.38981107088777,-97.97337389879603,111.6736467712241
15307617.1875,-87.21559368285355,-134.5436356522505,-99.72828593938399,-137.8544420394249
15313720.703125,-88.43259592765273,13.93048915112759,-95.50108376675297,2.105487628870499
15319824.21875,-88.04808573862496,133.1757267767571,-104.4792187208392,-153.9919055405421
15325927.734375,-85.29309156672176,-100.5288841139999,-97.39515161825862,121.0624771303712
15332031.25,-84.62760386693273,45.88714280611805,-94.89128698544688,-60.27859022359985
15338134.765625,-85.69374158037147,-170.1752008702881,-95.36931457661403,133.4296877062264
15344238.28125,-87.42400964092337,-38.3793479615274,-96.16287531165689,-16.8892085876228
15350341.796875,-91.35389863111241,87.73538864078938,-97.93406124516166,166.626409451177
15356445.3125,-93.79038346493788,-151.5543812076382,-104.3554897043175,-51.04063559093333
15362548.828125,-89.90783896430503,-13.8308796225181,-120.9735715503795,-119.1630992202159
15368652.34375,-86.40240019544407,128.1709030195701,-108.9366417966807,16.04235754931239
15374755.859375,-87.10310531862825,-93.8343888995397,-100.507065288472,98.62587269502478
15380859.375,-89.60294314588199,26.64631616228096,-95.12555186586319,-102.5555378662856
15386962.890625,-87.18236453586647,145.2955271022661,-95.83693465106444,57.58995439878522
15393066.40625,-84.84564117075712,-68.68023644797799,-102.5983394246999,-147.5074980976621
15399169.921875,-86.87454687004256,84.57346786395256,-113.200180211969,51.96201196133275
15405273.4375,-92.20787200111553,-113.7835810128787,-105.5554616394729,-169.8727227862788
15411376.953125,-104.5937317609293,-22.97307000696065,-103.390207728797,-87.92951562985691
15417480.46875,-87.93061049542499,71.95242501071867,-96.70976653582144,24.73571766864949
15423583.984375,-82.91731890920319,-135.4616644082058,-96.37890089885732,164.4322946764218
15429687.5,-81.5429102757935,20.97616764329755,-100.8927002318214,-30.85379712180532
15435791.015625,-82.07606000972447,176.9665807838979,-111.5691322426044,-76.17598972229229
15441894.53125,-84.58179799005806,-36.00612125747779,-98.17390286456083,179.8672928915494
15447998.046875,-89.39977701139142,102.3581134523463,-90.82966488360226,23.74096449304865
15454101.5625,-92.71171152944245,-134.8324108022667,-87.84685913270785,-155.0560425539892
