-450130, -360612
-99165, 787029
-1339292, 654862
-945686, -646711
209035, -59970
-652181, 810931
-1219032, -381416
285603, -649374
260132, 1074580
-1455529, 658190
-189518, -870816
1597559, 1942538
-2804953, 5256506
-8736063, 672617
-6135970, -7309435
1609752, -7688675
3763627, -2331929
1009104, -577206
710249, -2142832
2274934, -1566560
1726671, -55573
808357, -498021
1541155, -851251
1799377, 141764
1005016, 433480
993946, 17825
1330086, 402417
945642, 871151
647900, 937993
138840, 1354916
-1260519, 827803
-1167305, -1381194
1394435, -1930776
2462850, 460035
590871, 1616045
-146578, 229728
1084324, 132364
708621, 1453256
-617844, 862515
140479, -223243
860112, 817486
-523652, 1196476
-608916, -466363
1163382, -246551
437710, 1385191
-1002853, -400242
2445522, -2312699
6151779, 2524439
1595967, 8827639
-6317061, 6594765
-6942739, -528909
-2406788, -2470001
-1196103, -275052
-2568273, -439464
-1836116, -1915052
-546699, -1388581
-1000668, -774991
-1144256, -1556818
-204446, -1731902
9775, -1128551
-200084, -1245628
255724, -1461623
628693, -1197744
1007655, -1120827
1848639, -243381
1047074, 1724989
-1731793, 1516109
-2279648, -1476906
344450, -2540563
1388189, -584443
-38697, -79395
137612, -1369490
1509068, -762576
745232, 540826
-218715, -372464
991188, -904961
1172332, 647173
-595568, 549440
-161198, -1198722
1335639, -116904
-1001506, 1239514
-3073963, -2801291
2073304, -6886073
8633046, -2486360
6802415, 5187593
410060, 5993273
-1245684, 2263320
473324, 1578376
-51591, 2806312
-1417685, 2017138
-950414, 982204
-625434, 1443887
-1429792, 1433839
-1565042, 600456
-1186655, 450281
-1411173, 468027
-1541071, 7401
-1499097, -275813
-1680883, -1054311
-401239, -2368903
2150391, -1310773
1858447, 1992623
-1474146, 2544501
-2497383, -215060
-525100, -1089349
-294356, 345303
-1622866, -110296
-806625, -1498262
423702, -585981
-631079, 209264
-952135, -1158595
737275, -1140437
455609, 672427
-1199864, -2415
282163, -1329411
1572690, 1572544
-2992367, 3835143
-7419399, -1487048
-3287636, -8171122
3988102, -6749756
4896303, -1164024
1928411, 151057
1725352, -1179418
2843171, -403536
2081405, 824420
1323097, 436818
1790964, 367845
1687015, 1161626
1011802, 1291972
917735, 1157759
772656, 1461000
386816, 1541166
198089, 1825501
-1052870, 2312068
-2885436, 619513
-1604415, -2510522
2156549, -2168659
2708705, 1402188
-94097, 2340920
-745144, 407512
673840, 479159
-51766, 1825387
-1417692, 828787
-380520, -278244
207069, 906189
-1302780, 1003522
-1090747, -783133
701991, -314050
-242405, 1187609
-1381186, -730491
2075099, -1983381
4548718, 3012966
-810188, 7724555
-7475438, 3951091
-6445410, -2785678
-1705733, -3715980
-764473, -1441550
-1790982, -1653766
-874615, -2680685
183753, -2012368
-117859, -1538289
21565, -2009585
765644, -1871822
916543, -1400404
1027082, -1356282
1368919, -1092252
1434376, -873715
2147377, -795314
2990623, 982085
896995, 3365884
-2784366, 1907676
-2421891, -2225244
1280631, -2762381
2086303, 411
233381, 381960
619947, -1004046
1960694, -31224
816735, 1270100
-119150, 129398
1183451, -221772
1055452, 1407291
-778596, 1010793
-115992, -694804
1181729, 549157
-1195193, 1497039
-2443880, -2478093
2871232, -5169041
7788571, 90876
4439345, 6591674
-1642264, 5913844
-2519015, 2024304
-852038, 1465133
-1394657, 2264720
-2335809, 1312425
-1807966, 452657
-1608141, 672628
-2075559, 384982
-1960286, -266200
-1727575, -453678
-1725483, -789950
-1397006, -1116606
-1448309, -1195572
-1509055, -2431877
826075, -3684970
3778473, -1224249
2195808, 2957811
-2207413, 2596819
-2704371, -1131834
-51974, -1754238
25181, -11322
-1314396, -708548
-127497, -2017050
1063924, -760382
-161462, -37780
-259508, -1445183
1458470, -1100279
888245, 724439
-665455, -141764
904915, -1199249
1674312, 1642693
-2759182, 2920572
-5657189, -2586737
-621132, -7613613
5574280, -4728833
5193994, 611747
2125421, 1370473
1931375, 213845
2569224, 989441
1673825, 1839283
1034414, 1478680
1183974, 1525566
816072, 1975768
302096, 1931282
70615, 1957604
-453145, 1984200
-695166, 1651693
-805958, 2081587
-2645894, 2321730
-4358534, -576727
-1583303, -4094772
3025439, -2442593
2677701, 2118459
-977126, 2540988
-1369718, 55350
244524, 302912
-743620, 1583489
-1988723, 224210
-653016, -812584
-177105, 480419
-1672391, 321264
-1127114, -1446799
626852, -713020
-455381, 630907
-1251781, -1286508
2040810, -1901135
3376930, 2907043
-2188154, 5983411
-7216337, 1279946
-4810476, -4481535
-263531, -4334827
328520, -2029456
-418842, -2160316
487534, -2687339
1232523, -1925062
1047891, -1516555
1297044, -1609660
1709939, -1232496
1773693, -896858
2061197, -620579
2093647, 33973
1818884, 107791
2736052, 254921
3205638, 2758910
-234704, 4972098
-4293078, 1950753
-2623171, -2990567
1978538, -2656087
2286840, 835836
8678, 959172
585179, -515986
1792959, 729353
306714, 1876545
-533248, 492917
811871, 285973
403603, 1847206
-1368060, 1122717
-479128, -497643
607438, 813700
-1666983, 1344538
-2159068, -2362879
2920648, -3777294
6129056, 1710939
1845902, 6626294
-3372546, 4690261
-3392259, 954855
-1769163, 558913
-2164914, 995358
-2617320, 59067
-2044577, -564795
-1862940, -548878
-1912698, -941619
-1595056, -1291236
-1471248, -1488238
-1152855, -2018042
-438492, -2021903
-628903, -1861369
-457294, -3368705
2746126, -4123884
5486981, -189287
2297757, 4359230
-2865100, 2716501
-2532140, -1810217
722670, -1961988
548421, 82825
-782895, -810070
675093, -1928954
1687981, -362015
283110, 245229
355134, -1137080
1954364, -498128
